cluster,difficulty_level,total_notes,bpm,duration_seconds,pca_x,pca_y,n_l,n_m,n_mu,n_var,l_4,l_8,l_12,l_16,l_24,l_32,l_oth,t_l,t_s,t_f,t_mu,total_notes_svg,total_notes_csv,notes_mapped_by_beatlines,notes_mapped_fallback
0,8.703703703703704,250.26936026936028,124.83635252525252,126.23232323232324,-2.6015183497102856,-0.34436256170135826,0.0,117.3030303030303,6.975884883151301,265.2414463260707,0.9991371873152135,0.0005502664974833274,0.0003125461873031542,0.0,0.0,0.0,0.0,155.56228956228955,155.56228956228955,155.56228956228955,8.483097273735645,881.3905723905724,675.6296296296297,475.3636363636364,406.026936026936
1,26.758426966292134,1008.2303370786517,171.53556179775282,122.08988764044943,1.8276097937715454,0.060593453988344315,0.0,126.98314606741573,7.185485497295059,291.6730870379173,0.9994852798385555,0.0002459806364144974,0.0002687395250299749,0.0,0.0,0.0,0.0,149.8932584269663,149.8932584269663,149.8932584269663,8.661381696527252,927.7471910112359,699.6404494382023,502.7191011235955,425.0280898876405
2,17.29787234042553,499.2340425531915,129.3244680851064,113.74468085106383,-1.4116374124296107,-1.058971586211245,0.0,135.40425531914894,7.73962456621919,311.1770524958535,0.9993528424517999,0.0003965973396992756,0.00025056020850074536,0.0,0.0,0.0,0.0,162.5744680851064,162.5744680851064,162.5744680851064,7.529545006333138,995.063829787234,767.8085106382979,557.2340425531914,437.82978723404256
3,11.73758865248227,456.4468085106383,214.25602836879432,127.42553191489361,-0.1628430125932975,3.226182318460008,0.0,113.09219858156028,6.804070508307619,230.365600820964,0.9989379639987614,0.0005609883459021984,0.0005010476553363775,0.0,0.0,0.0,0.0,155.31205673758865,155.31205673758865,155.31205673758865,8.50106705681175,840.7092198581561,654.468085106383,465.06382978723406,375.64539007092196
4,17.0,563.875,112.0,131.25,-1.5723169712096032,-3.9438188862247348,0.0,156.0,10.778407592147285,415.81645994695265,0.9998007438894793,0.00019925611052072262,0.0,0.0,0.0,0.0,0.0,160.875,160.875,160.875,7.008656970340551,1386.75,992.75,780.625,606.125
5,26.16788321167883,881.2846715328467,116.6092700729927,127.41605839416059,0.2577065032348983,-2.139787115212758,0.0,126.39416058394161,7.2228348847127855,317.3154272202948,0.9985443743450666,0.000651756061567049,0.000803869593366449,0.0,0.0,0.0,0.0,158.38686131386862,158.38686131386862,158.38686131386862,9.493898218727434,877.9197080291971,680.5036496350365,454.56934306569343,423.35036496350364
6,31.837209302325583,1621.5348837209303,225.48837209302326,141.1860465116279,5.763856353436649,1.1057448865147903,0.0,127.20930232558139,6.637754464300307,273.88958559352557,0.9996402607578567,5.648479310249856e-05,0.0003032544490407963,0.0,0.0,0.0,0.0,150.74418604651163,150.74418604651163,150.74418604651163,7.645487560798973,840.4883720930233,667.0,454.6279069767442,385.86046511627904
7,22.73846153846154,720.8,114.8076923076923,120.23076923076923,-0.6605004055010341,-2.641354222661483,0.0,124.8923076923077,7.368678036230277,273.55962394818954,0.997695970142376,0.0014440900667050582,0.0008599397909190609,0.0,0.0,0.0,0.0,154.16923076923078,154.16923076923078,154.16923076923078,11.154845442162308,936.7384615384616,713.0,496.24615384615385,440.4923076923077
8,27.654054054054054,1074.081081081081,140.57544162162162,132.2,1.4866423465148026,-1.4094592985978849,0.0,120.84324324324324,7.049783273037661,271.1025589804822,0.9987764005777632,0.0002310582331660759,0.0009925411890707625,0.0,0.0,0.0,0.0,156.73513513513512,156.73513513513512,156.73513513513512,8.68822425487691,888.7243243243244,683.1945945945946,470.6972972972973,418.02702702702703
9,35.333333333333336,1858.6666666666667,207.0,127.33333333333333,15.003630738515179,-4.13967689934226,0.0,98.33333333333333,6.253192855060427,184.381559542147,1.0,0.0,0.0,0.0,0.0,0.0,0.0,156.33333333333334,156.33333333333334,156.33333333333334,7.109011531761957,808.3333333333334,655.3333333333334,489.0,319.3333333333333
10,22.15686274509804,975.2745098039215,236.70392156862744,129.3921568627451,2.6341267053770965,3.1273576808216665,0.0,143.7843137254902,8.09069385408219,405.6748712414575,0.9992994873396653,0.00010016929233974708,0.0006003433679948898,0.0,0.0,0.0,0.0,165.2941176470588,165.2941176470588,165.2941176470588,10.325305860751737,1005.3137254901961,795.3333333333334,485.54901960784315,519.7647058823529
11,24.83783783783784,848.3405405405406,140.81621621621622,122.25945945945946,0.41778233872854603,-0.9129078383962235,0.0,124.09189189189189,7.3689175101191084,285.1992625837434,0.9991476673851866,0.0004441579927644197,0.00040817462204904327,0.0,0.0,0.0,0.0,158.6054054054054,158.6054054054054,158.6054054054054,8.75477543880739,940.4270270270271,722.8,493.9081081081081,446.5189189189189
12,17.864864864864863,625.9391891891892,147.34121621621622,125.03378378378379,-0.5600261696171305,-0.11421452633027154,0.0,109.64864864864865,6.0758808525978445,250.6757058066266,0.9990586907932334,0.00041958370505459794,0.0005217255017119328,0.0,0.0,0.0,0.0,155.85135135135135,155.85135135135135,155.85135135135135,9.082044390159245,780.7364864864865,613.918918918919,395.47972972972974,385.2567567567568
13,9.465753424657533,298.08561643835617,147.28253424657535,124.60958904109589,-1.9936347492658255,0.5543444295245721,0.0,133.15068493150685,7.72618906890444,313.3013184948029,0.9992065789623925,0.0003422543934612724,0.0004511666441461983,0.0,0.0,0.0,0.0,154.58904109589042,154.58904109589042,154.58904109589042,8.770770104482722,975.3424657534247,740.0616438356165,514.6267123287671,460.7157534246575
14,6.5,139.5,132.5,105.0,-3.662575953152735,-3.703381491057199,0.0,104.0,5.420091579182488,218.58355495307237,1.0,0.0,0.0,0.0,0.0,0.0,0.0,146.5,146.5,146.5,6.759548805003351,787.0,577.5,484.5,302.5
15,22.11111111111111,627.5416666666666,86.91666666666667,127.98611111111111,-1.4975228755514323,-2.9540365797343986,0.0,121.88888888888889,7.270064788741633,267.07072164605944,0.9994116008332643,0.00019268814225331597,0.00039571102448238864,0.0,0.0,0.0,0.0,165.83333333333334,165.83333333333334,165.83333333333334,10.646817419107485,909.7361111111111,708.1805555555555,469.7916666666667,439.94444444444446
16,10.145454545454545,346.6212121212121,180.32624242424242,123.74848484848485,-1.2003765494170056,1.9298903797790676,0.0,122.78787878787878,6.840695228250526,272.7328743491295,0.999176439109408,0.0003141587065076511,0.0005094021840843584,0.0,0.0,0.0,0.0,155.04545454545453,155.04545454545453,155.04545454545453,9.2820280655715,876.0878787878788,673.0424242424242,473.8393939393939,402.24848484848485
17,29.88679245283019,1331.688679245283,175.45283018867926,135.31132075471697,3.60164457271486,-0.5519941109912854,0.0,130.3679245283019,7.705656561393106,307.2421916027873,0.9990352420270864,0.000733538614991207,0.00023121935792248452,0.0,0.0,0.0,0.0,151.62264150943398,151.62264150943398,151.62264150943398,8.342089132871994,991.188679245283,748.9622641509434,524.8207547169811,466.3679245283019
18,9.173913043478262,231.04347826086956,90.94565217391305,127.84782608695652,-3.3127458233853435,-1.843941407090417,0.0,107.78260869565217,6.2781505441911065,245.27261732548948,0.9995320067162076,0.00012554727417821027,0.00034244600961424917,0.0,0.0,0.0,0.0,153.5326086956522,153.5326086956522,153.5326086956522,7.784254315318205,812.2826086956521,645.8478260869565,413.9347826086956,398.3478260869565
19,32.8,1603.5,181.55,131.2,6.268314379267435,-1.4944742585582662,0.0,170.3,9.285786657346717,370.193624520437,0.9995023844592306,0.00021395179408301114,0.0002836637466865316,0.0,0.0,0.0,0.0,148.5,148.5,148.5,8.074234838246259,1181.5,864.35,603.8,577.7
20,22.274074074074075,854.3185185185185,193.5074074074074,122.85925925925926,1.3231994415631587,1.4666806619881796,0.0,118.87407407407407,7.023494734467221,273.20381304778437,0.9988885442316269,0.0003475334262242051,0.0007639223421489935,0.0,0.0,0.0,0.0,152.1037037037037,152.1037037037037,152.1037037037037,8.358170509422877,903.1111111111111,689.8148148148148,475.1703703703704,427.94074074074075
21,17.796296296296298,576.8086419753087,123.92289135802469,126.48148148148148,-1.206172208550551,-1.0533292722339107,0.0,116.96296296296296,7.026690992768271,257.6458701442765,0.9989865363277557,0.0005269066417731139,0.0004865570304712531,0.0,0.0,0.0,0.0,152.55555555555554,152.55555555555554,152.55555555555554,8.637878561477903,857.8888888888889,645.7592592592592,477.11728395061726,380.7716049382716
22,34.55555555555556,2092.4444444444443,197.66666666666666,140.33333333333334,9.752988803806225,-2.254656145951071,0.0,92.33333333333333,4.996154034300712,151.65172663683654,0.9991144194303234,6.858710562414266e-05,0.0008169934640522876,0.0,0.0,0.0,0.0,150.0,150.0,150.0,7.8079138009297475,609.0,526.0,327.44444444444446,281.55555555555554
23,28.814814814814813,1196.0864197530864,128.3031074074074,139.30864197530863,2.4740728209964993,-2.5372101082290066,0.0,112.5925925925926,6.590881416059509,289.6335186613342,0.9986248485877255,0.0008753407802207339,0.0004998106320537989,0.0,0.0,0.0,0.0,152.79012345679013,152.79012345679013,152.79012345679013,9.054667202632888,816.6296296296297,625.9753086419753,422.7654320987654,393.8641975308642
24,17.8109756097561,666.1036585365854,177.54060975609755,123.09756097560975,0.15468202858832886,1.1534846546075699,0.0,127.88414634146342,7.753244950696969,283.0161926599794,0.999333570270939,0.0003465929395757384,0.0003198367894851797,0.0,0.0,0.0,0.0,155.6829268292683,155.6829268292683,155.6829268292683,8.402856335204786,962.3231707317074,728.7012195121952,529.7865853658536,432.5365853658537
25,28.698630136986303,1207.4794520547946,197.31849315068493,128.22602739726028,3.112913445962779,0.8449192118452351,0.0,123.98630136986301,6.836385680800143,325.5735176169488,0.9984717839139676,0.0004097615039566387,0.0011184545820756811,0.0,0.0,0.0,0.0,150.53424657534248,150.53424657534248,150.53424657534248,8.67481309517375,868.0958904109589,657.9383561643835,483.43150684931504,384.66438356164383
